,Outside air temperature,CO2,Supply air temp,Zone temperature
8/1/14 14:32,28.9,871.1,12,24.8
8/1/14 14:37,28.7,869.1,12,24.8
8/1/14 14:42,28.6,865.6,12,24.7
8/1/14 14:47,28.6,865.7,12,24.7
8/1/14 14:52,28.7,865.1,12,24.7
8/1/14 14:57,28.9,862.9,12,24.7
8/1/14 15:02,29.1,861.4,12,24.7
8/1/14 15:07,29.4,859,12,24.7
8/1/14 15:12,29.7,852.4,12,24.7
8/1/14 15:17,29.8,842.9,12,24.7
8/1/14 15:22,29.8,838.4,12,24.7
8/1/14 15:27,29.9,833.9,12,24.7
8/1/14 15:32,30,832.3,12,24.8
8/1/14 15:37,30.1,829.1,12,24.8
8/1/14 15:42,30,826,12,24.9
8/1/14 15:47,29.8,824.2,12,24.9
8/1/14 15:52,29.8,822.3,12,25
8/1/14 15:57,29.8,825.5,12,25.1
8/1/14 16:02,29.7,824.4,12,25.1
8/1/14 16:07,29.7,819.3,12,25
8/1/14 16:12,29.7,816.2,12,25
8/1/14 16:17,29.6,814.9,12,24.9
8/1/14 16:22,29.5,811,12,24.8
8/1/14 16:27,29.5,808.1,12,24.9
8/1/14 16:32,29.6,802.2,12,24.9
8/1/14 16:37,29.6,797.8,12,24.9
8/1/14 16:42,29.4,792.3,12,24.8
8/1/14 16:47,29.3,789.6,12,24.7
8/1/14 16:52,29.2,786.5,12,24.7
8/1/14 16:57,29.2,781,12,24.7
9/1/14 4:02,25.6,579.4,12,27.5
9/1/14 4:07,25.6,580.2,12,27.5
9/1/14 4:12,25.6,580.8,12,27.5
9/1/14 4:17,25.6,580.5,12,27.5
9/1/14 4:22,25.7,579.2,12,27.5
9/1/14 4:27,25.7,578.1,12,27.5
9/1/14 4:32,25.7,576.7,12,27.5
9/1/14 4:37,25.6,575.9,12,27.5
9/1/14 4:42,25.7,577.9,12,27.5
9/1/14 4:47,25.6,578.8,12,27.5
9/1/14 4:52,25.5,578.8,12,27.5
9/1/14 4:57,25.6,579.2,12,27.5
9/1/14 5:02,25.7,577.5,12,27.6
9/1/14 5:07,25.7,579.6,12,27.5
9/1/14 5:12,25.7,577.6,12,27.5
9/1/14 5:17,25.7,578,12,27.6
9/1/14 5:22,25.6,578.1,12,27.6
9/1/14 5:27,25.5,577.4,12,27.6
9/1/14 5:32,25.4,576.9,12,27.6
9/1/14 5:37,25.3,576.1,12,27.6
9/1/14 5:42,25.3,579,12,27.6
9/1/14 5:47,25.4,579.2,12,27.6
9/1/14 5:52,25.4,577.4,12,27.6
9/1/14 5:57,25.5,576.8,12,27.6
9/1/14 6:02,25.5,577.5,12,27.6
9/1/14 6:07,25.5,577.1,12,27.6
9/1/14 6:12,25.6,576.8,12,27.6
9/1/14 6:17,25.6,578.2,12,27.6
9/1/14 6:22,25.5,578.8,12,27.6
9/1/14 6:27,25.6,577.4,12,27.6
9/1/14 6:32,25.8,574.7,12,27.6
9/1/14 6:37,25.9,574.5,12,27.6
9/1/14 6:42,25.9,575.5,12,27.6
9/1/14 6:47,26.1,578.3,12,27.6
9/1/14 6:52,26.3,580.7,12,27.5
9/1/14 6:57,26.5,582.4,12,27.4
9/1/14 7:02,26.6,585.7,12,27.3
9/1/14 7:07,26.6,585.1,12,27.2
9/1/14 7:12,26.7,587.5,12,27
9/1/14 7:17,26.7,588.9,12,26.7
9/1/14 7:22,26.8,592.1,12,26.5
9/1/14 7:27,26.9,596.3,12,26.2
9/1/14 7:32,26.9,598.6,12,25.9
9/1/14 7:37,26.9,606.1,12,25.7
9/1/14 7:42,26.9,609.8,12,25.6
9/1/14 7:47,27,613,12,25.5
9/1/14 7:52,27.1,621,12,25.3
9/1/14 7:57,27.1,627.7,12,25.1
9/1/14 8:02,27.2,633.6,12,24.9
9/1/14 8:07,27.3,642.2,12,24.8
9/1/14 8:12,27.4,652.5,12,24.7
9/1/14 8:17,27.5,661.7,12,24.7
9/1/14 8:22,27.6,672.4,12,24.7
9/1/14 8:27,27.6,687.2,12,24.7
9/1/14 8:32,27.8,699.9,12,24.7
9/1/14 8:37,28,713.9,12,24.7
9/1/14 8:42,28.3,725.9,12,24.8
9/1/14 8:47,28.5,734.4,12,24.8
9/1/14 8:52,28.4,739.5,12,24.9
9/1/14 8:57,28.3,746.4,12,24.9
9/1/14 9:02,28.6,752,12,25
9/1/14 9:07,29.1,754.8,12,25
9/1/14 9:12,29.5,752.2,12,25
9/1/14 9:17,29.6,751.2,12,25
9/1/14 9:22,29.4,752.4,12,25
9/1/14 9:27,29.1,757.1,12,24.9
9/1/14 9:32,28.7,757.1,12,24.9
9/1/14 9:37,28.2,755.3,12,24.9
9/1/14 9:42,28,756.3,12,24.9
9/1/14 9:47,28.1,758.3,12,24.8
9/1/14 9:52,28.4,760.3,12,24.8
9/1/14 9:57,28.4,764.1,12,24.7
9/1/14 10:02,28.4,769.4,12,24.7
9/1/14 10:07,28.5,772.8,12,24.7
9/1/14 10:12,28.5,776.8,12,24.7
9/1/14 10:17,28.5,780.6,12,24.7
9/1/14 10:22,28.6,784.2,12,24.8
9/1/14 10:27,28.5,786.7,12,24.8
9/1/14 10:32,28.5,790.1,12,24.8
9/1/14 10:37,28.6,792.7,12,24.8
9/1/14 10:42,28.8,797.6,12,24.8
9/1/14 10:47,28.9,801.2,12,24.9
9/1/14 10:52,29,806.2,12,24.9
9/1/14 10:57,28.9,810.5,12,24.9
9/1/14 11:02,28.9,815.8,12,24.9
9/1/14 11:07,29,820.8,12,24.9
9/1/14 11:12,29.2,825,12,24.8
9/1/14 11:17,29.4,828.7,12,24.8
9/1/14 11:22,29.4,829.8,12,24.9
9/1/14 11:27,29.4,830.1,12,24.8
9/1/14 11:32,29.4,830.6,12,24.8
9/1/14 11:37,29.3,831.1,12,24.8
9/1/14 11:42,29.1,833.1,12,24.8
9/1/14 11:47,28.8,831,12,24.8
9/1/14 11:52,28.5,828,12,24.8
9/1/14 11:57,28.5,826.9,12,24.8
9/1/14 12:02,28.5,827.4,12,24.7
9/1/14 12:07,28.5,830.5,12.7,24.7
9/1/14 12:12,28.6,830.4,13,24.7
9/1/14 12:17,28.9,828.3,13,24.7
9/1/14 12:22,29,832,13,24.6
9/1/14 12:27,29.2,837,13,24.6
9/1/14 12:32,29.6,839.4,13,24.6
9/1/14 12:37,29.7,842,13,24.6
9/1/14 12:42,29.9,843.6,13,24.6
9/1/14 12:47,30.2,849.6,13,24.6
9/1/14 12:52,30.5,854.9,13,24.6
9/1/14 12:57,30.8,858.9,13,24.7
9/1/14 13:02,30.9,866.1,13,24.7
9/1/14 13:07,30.8,868.4,13,24.8
9/1/14 13:12,30.7,865.4,13,24.8
9/1/14 13:17,30.6,865.6,13,24.8
9/1/14 13:22,30.6,866.2,13,24.8
9/1/14 13:27,30.4,862.3,13,24.9
9/1/14 13:32,30.1,861.7,13,24.9
9/1/14 13:37,30,860.7,13,24.9
9/1/14 13:42,29.8,860.1,13,24.9
9/1/14 13:47,29.7,860.1,13,24.9
9/1/14 13:52,29.7,862.6,13,24.9
9/1/14 13:57,29.7,866.8,13,24.8
9/1/14 14:02,29.7,865.4,13,24.8
9/1/14 14:07,29.7,861.3,13,24.7
9/1/14 14:12,29.9,857.3,13,24.7
9/1/14 14:17,30,854.3,13,24.7
9/1/14 14:22,30,854.6,13,24.7
9/1/14 14:27,29.9,857.9,13,24.7
9/1/14 14:32,29.9,857.3,13,24.7
9/1/14 14:37,30,857.6,13,24.7
9/1/14 14:42,30.1,858.1,13,24.7
9/1/14 14:47,30.3,860.9,13,24.7
9/1/14 14:52,30.2,866.4,13,24.7
9/1/14 14:57,30,869.6,13,24.8
9/1/14 15:02,30.1,871.7,13,24.8
9/1/14 15:07,30.3,871.2,13,24.8
9/1/14 15:12,30.5,872.5,13,24.8
9/1/14 15:17,30.6,874.3,13,24.8
9/1/14 15:22,30.5,874.1,13,24.8
9/1/14 15:27,30.5,872.7,13,24.8
9/1/14 15:32,30.4,871.6,13,24.7
9/1/14 15:37,30.1,869.1,13,24.7
9/1/14 15:42,30,866.8,13,24.7
9/1/14 15:47,29.9,864.8,13,24.7
9/1/14 15:52,29.8,863.8,13,24.7
9/1/14 15:57,29.7,866.5,13,24.7
9/1/14 16:02,29.6,865.6,13,24.7
9/1/14 16:07,29.7,863.2,13,24.7
9/1/14 16:12,29.9,864,13,24.7
9/1/14 16:17,29.9,863.2,13,24.7
9/1/14 16:22,29.8,862.3,13,24.7
9/1/14 16:27,29.8,859.3,13,24.7
9/1/14 16:32,29.7,856.7,13,24.6
9/1/14 16:37,29.7,849,13,24.6
9/1/14 16:42,29.8,845.3,13,24.6
9/1/14 16:47,29.8,843.2,13,24.6
9/1/14 16:52,29.6,838.1,13,24.7
9/1/14 16:57,29.6,833.1,13,24.7
10/1/14 4:02,25.7,585.6,13,27.4
10/1/14 4:07,25.7,586.6,13,27.4
10/1/14 4:12,25.6,587.6,13,27.4
10/1/14 4:17,25.6,587.2,13,27.4
10/1/14 4:22,25.5,586.9,13,27.4
10/1/14 4:27,25.5,587.6,13,27.4
10/1/14 4:32,25.4,587.2,13,27.4
10/1/14 4:37,25.3,585.5,13,27.4
10/1/14 4:42,25.3,586.3,13,27.4
10/1/14 4:47,25.2,586.5,13,27.4
10/1/14 4:52,25.1,588.5,13,27.4
10/1/14 4:57,25,587.6,13,27.4
10/1/14 5:02,24.9,589,13,27.4
10/1/14 5:07,24.9,587.1,13,27.4
10/1/14 5:12,24.9,586.6,13,27.4
10/1/14 5:17,24.9,584,13,27.4
10/1/14 5:22,25,584.3,13,27.4
10/1/14 5:27,25,586.3,13,27.4
10/1/14 5:32,25,585.8,13,27.4
10/1/14 5:37,25.1,584.3,13,27.4
10/1/14 5:42,25.1,586,13,27.4
10/1/14 5:47,25.1,585.5,13,27.4
10/1/14 5:52,25.1,586.3,13,27.4
10/1/14 5:57,25.2,586.9,13,27.4
10/1/14 6:02,25.2,586.2,13,27.4
10/1/14 6:07,25.2,588,13,27.4
10/1/14 6:12,25.1,586.4,13,27.4
10/1/14 6:17,25,585.4,13,27.4
10/1/14 6:22,24.9,585.4,13,27.4
10/1/14 6:27,24.8,586.4,13,27.4
10/1/14 6:32,24.7,586.9,13,27.4
10/1/14 6:37,24.9,589.7,13,27.4
10/1/14 6:42,25,586.7,13,27.4
10/1/14 6:47,25,587.3,13,27.4
10/1/14 6:52,25,591.9,13,27.3
10/1/14 6:57,25.1,591.7,13,27.2
10/1/14 7:02,25.2,592.4,13,27.1
10/1/14 7:07,25.1,593.3,13,27
10/1/14 7:12,25,594.5,13,26.7
10/1/14 7:17,25,597.5,13,26.4
10/1/14 7:22,25.1,598.9,13,26.1
10/1/14 7:27,25.2,601.9,13,25.8
10/1/14 7:32,25.5,603.4,13,25.6
10/1/14 7:37,25.8,605.4,13,25.5
10/1/14 7:42,26.1,607.2,13.1,25.5
10/1/14 7:47,26.4,610.1,13.1,25.4
10/1/14 7:52,26.5,614.7,13,25.2
10/1/14 7:57,26.6,619.8,13,25.1
10/1/14 8:02,26.8,625.5,13,25
10/1/14 8:07,26.9,631.6,13,24.9
10/1/14 8:12,27.3,636.6,13,24.8
10/1/14 8:17,27.6,641.9,13,24.7
10/1/14 8:22,27.8,645.3,13,24.7
10/1/14 8:27,28,651.4,13,24.7
10/1/14 8:32,28.2,662.9,13,24.7
10/1/14 8:37,28.4,673.2,13,24.7
10/1/14 8:42,28.7,684.4,13,24.7
10/1/14 8:47,28.8,699.4,13,24.7
10/1/14 8:52,29,705.7,13,24.7
10/1/14 8:57,29.1,714.4,13,24.7
10/1/14 9:02,29.3,725.4,13,24.8
10/1/14 9:07,29.5,728.9,13,24.8
10/1/14 9:12,29.6,732.9,13,24.9
10/1/14 9:17,29.7,738.9,13,24.9
10/1/14 9:22,29.9,743.5,13,24.9
10/1/14 9:27,29.9,749,13,24.9
10/1/14 9:32,29.9,752.3,13,24.9
10/1/14 9:37,30,757.1,13,24.9
10/1/14 9:42,30.2,762.1,13,24.9
10/1/14 9:47,30.3,771.6,13,24.9
10/1/14 9:52,30.4,779.7,13,24.9
10/1/14 9:57,30.4,783.8,13,24.8
10/1/14 10:02,30.5,782.3,13,24.8
10/1/14 10:07,30.7,786.8,13,24.8
10/1/14 10:12,30.9,787.9,13,24.7
10/1/14 10:17,31.1,791.1,13,24.7
10/1/14 10:22,31.2,794.6,13,24.7
10/1/14 10:27,31.3,795.3,13,24.7
10/1/14 10:32,31.1,799.6,13,24.7
10/1/14 10:37,30.8,801.1,13,24.8
10/1/14 10:42,30.6,799.9,13,24.8
10/1/14 10:47,30.6,798,13,24.8
10/1/14 10:52,31,798.8,13,24.9
10/1/14 10:57,31.3,797.6,13,24.9
10/1/14 11:02,31.6,796.9,13,24.9
10/1/14 11:07,31.6,797.2,13,24.9
10/1/14 11:12,31.5,796.7,13,24.9
10/1/14 11:17,31.5,794.6,13,25
10/1/14 11:22,31.5,792.1,13,24.9
10/1/14 11:27,31.3,792.7,13,24.9
10/1/14 11:32,31.2,789.1,13,24.9
10/1/14 11:37,31.1,783,13,24.9
10/1/14 11:42,31,779.7,13,24.8
10/1/14 11:47,31,778.4,13,24.8
10/1/14 11:52,31,779.2,13,24.8
10/1/14 11:57,31.2,778.6,13,24.8
10/1/14 12:02,31.2,782,13,24.7
10/1/14 12:07,31.4,780.5,13,24.7
10/1/14 12:12,31.6,777.4,13,24.7
10/1/14 12:17,31.7,771.7,13,24.7
10/1/14 12:22,31.6,766,13,24.7
10/1/14 12:27,31.6,764.5,13,24.7
10/1/14 12:32,31.8,765.9,13,24.7
10/1/14 12:37,31.9,768.3,13,24.7
10/1/14 12:42,31.6,767.6,13,24.7
10/1/14 12:47,31.6,765.9,13,24.7
10/1/14 12:52,31.9,766.5,13,24.7
10/1/14 12:57,32,764.2,13,24.7
10/1/14 13:02,31.9,766.9,13,24.6
10/1/14 13:07,31.6,770.3,13,24.6
10/1/14 13:12,31.6,772.1,13,24.6
10/1/14 13:17,31.5,770.1,13,24.7
10/1/14 13:22,31.5,766.2,13,24.7
10/1/14 13:27,31.4,766.4,13,24.7
10/1/14 13:32,31.3,770.2,13,24.8
10/1/14 13:37,31.3,770.2,13,24.8
10/1/14 13:42,31.3,771.7,13,24.8
10/1/14 13:47,31.4,770.1,13,24.8
10/1/14 13:52,31.6,769.1,13,24.9
10/1/14 13:57,31.5,767.6,13,24.8
10/1/14 14:02,31.3,765.9,13,24.8
10/1/14 14:07,31.3,765.5,13,24.8
10/1/14 14:12,31.3,762.3,13,24.8
10/1/14 14:17,31.5,758.4,13,24.8
10/1/14 14:22,31.5,757.4,13,24.8
10/1/14 14:27,31.5,754.2,13,24.8
10/1/14 14:32,31.3,755.7,13,24.7
10/1/14 14:37,31.3,755.5,13,24.7
10/1/14 14:42,31.3,752.7,13,24.7
10/1/14 14:47,31.2,751.8,13,24.7
10/1/14 14:52,31.2,749.7,13,24.7
10/1/14 14:57,31,746.3,13,24.7
10/1/14 15:02,30.6,747,13,24.7
10/1/14 15:07,30.6,747.1,13,24.7
10/1/14 15:12,30.7,750.3,13,24.7
10/1/14 15:17,30.9,754,13,24.6
10/1/14 15:22,30.8,754.5,13,24.6
10/1/14 15:27,30.6,752.2,13,24.6
10/1/14 15:32,30.6,748.2,13,24.6
10/1/14 15:37,30.6,746.8,13,24.6
10/1/14 15:42,30.7,748.2,13,24.6
10/1/14 15:47,30.8,749.9,13,24.7
10/1/14 15:52,30.7,749.3,13,24.7
10/1/14 15:57,30.7,750.2,13,24.7
10/1/14 16:02,30.6,747.3,13,24.7
10/1/14 16:07,30.5,746.5,13,24.7
10/1/14 16:12,30.5,745,13,24.7
10/1/14 16:17,30.5,740.3,13,24.7
10/1/14 16:22,30.4,740.8,13,24.7
10/1/14 16:27,30.2,741,13,24.7
10/1/14 16:32,30.2,735,13,24.7
10/1/14 16:37,30.1,731.2,13,24.7
10/1/14 16:42,30,729.5,13,24.8
10/1/14 16:47,29.9,726.6,13,24.8
10/1/14 16:52,29.9,722.7,13,24.8
10/1/14 16:57,29.9,719,13,24.8
13/1/14 4:02,26.2,570,13,29.1
13/1/14 4:07,26.1,568.9,13,29.1
13/1/14 4:12,26.1,570.5,13,29.1
13/1/14 4:17,26.1,569.5,13,29.1
13/1/14 4:22,26,568.7,13,29.1
13/1/14 4:27,26,569.1,13,29
13/1/14 4:32,26,570.3,13,29
13/1/14 4:37,25.9,571.1,13,29
13/1/14 4:42,25.9,572.3,13,29
13/1/14 4:47,25.9,573.4,13,29
13/1/14 4:52,25.9,573,13,29
13/1/14 4:57,25.9,572.7,13,29
13/1/14 5:02,25.9,574.1,13,29
13/1/14 5:07,25.9,574.1,13,29
13/1/14 5:12,25.9,575.5,13,29
13/1/14 5:17,25.9,575.2,13,28.9
13/1/14 5:22,25.9,574.1,13,28.9
13/1/14 5:27,25.8,575.9,13,28.9
13/1/14 5:32,25.8,576.1,13,28.9
13/1/14 5:37,25.8,575.1,13,28.9
13/1/14 5:42,25.7,576.2,13,28.9
13/1/14 5:47,25.6,575.4,13,28.9
13/1/14 5:52,25.5,574.8,13,28.9
13/1/14 5:57,25.5,574.4,13,28.9
13/1/14 6:02,25.4,575,13,28.9
13/1/14 6:07,25.3,574.9,13,28.9
13/1/14 6:12,25.3,576.2,13,28.9
13/1/14 6:17,25.4,576.8,13,28.9
13/1/14 6:22,25.5,576.1,13,28.9
13/1/14 6:27,25.6,576.5,13,28.9
13/1/14 6:32,25.7,577.8,13,28.9
13/1/14 6:37,25.8,577.2,13,28.9
13/1/14 6:42,25.8,577.8,13,28.9
13/1/14 6:47,25.9,578.6,13,28.9
13/1/14 6:52,26,578.8,13,28.8
13/1/14 6:57,26.1,580.2,13,28.7
13/1/14 7:02,26.1,580.8,13,28.5
13/1/14 7:07,26.2,582.2,13,28.2
13/1/14 7:12,26.3,581.4,13,27.9
13/1/14 7:17,26.4,585.1,13,27.6
13/1/14 7:22,26.5,589.4,13,27.3
13/1/14 7:27,26.5,591.5,13,27.1
13/1/14 7:32,26.7,594.1,13,26.8
13/1/14 7:37,26.9,595,13,26.6
13/1/14 7:42,27,599.2,13,26.4
13/1/14 7:47,27.1,603.9,13,26.2
13/1/14 7:52,27.2,605.4,13,26
13/1/14 7:57,27.3,613.8,13,25.9
13/1/14 8:02,27.4,621.5,13,25.8
13/1/14 8:07,27.7,629,13,25.7
13/1/14 8:12,27.9,639.2,13,25.6
13/1/14 8:17,28.1,651,13,25.5
13/1/14 8:22,28.1,663.9,13,25.4
13/1/14 8:27,28.1,680.6,13,25.4
13/1/14 8:32,28.2,696.3,13,25.3
13/1/14 8:37,28.4,714.6,13,25.2
13/1/14 8:42,28.4,726.8,13,25.2
13/1/14 8:47,28.5,740.2,13,25.2
13/1/14 8:52,28.7,750.1,13,25.1
13/1/14 8:57,28.7,758.7,13,25.1
13/1/14 9:02,28.8,767.5,13,25
13/1/14 9:07,29,778.2,13,25
13/1/14 9:12,29.1,788.4,13,24.9
13/1/14 9:17,29.1,801.6,13,24.8
13/1/14 9:22,29.2,804.9,13,24.8
13/1/14 9:27,29.3,809.4,13,24.8
13/1/14 9:32,29.1,813.7,13,24.7
13/1/14 9:37,29.1,819.5,13,24.7
13/1/14 9:42,29.1,824.8,13,24.7
13/1/14 9:47,29.1,829.4,13,24.7
13/1/14 9:52,29.3,834.3,13,24.8
13/1/14 9:57,29.6,838.7,13,24.7
13/1/14 10:02,29.7,841.3,13,24.7
13/1/14 10:07,29.7,844.4,13,24.7
13/1/14 10:12,30,846.5,13,24.7
13/1/14 10:17,30.2,846.6,13,24.7
13/1/14 10:22,30.1,844.7,13,24.7
13/1/14 10:27,30.1,843.9,13,24.7
13/1/14 10:32,30.3,847.8,13,24.7
13/1/14 10:37,30.4,847.4,13,24.8
13/1/14 10:42,30.2,849,13,24.8
13/1/14 10:47,29.9,849.6,13,24.8
13/1/14 10:52,29.8,851.3,13,24.8
13/1/14 10:57,29.9,854.9,13,24.8
13/1/14 11:02,29.8,864.2,13,24.9
13/1/14 11:07,29.8,862.4,13,24.9
13/1/14 11:12,29.5,862.6,13,24.9
13/1/14 11:17,29.2,861.2,13,24.8
13/1/14 11:22,29.5,857.3,13,24.8
13/1/14 11:27,30.2,857.1,13,24.8
13/1/14 11:32,30.6,853.7,13,24.8
13/1/14 11:37,30.6,849.9,13,24.8
13/1/14 11:42,30.5,845.8,13,24.8
13/1/14 11:47,30.5,840.2,13,24.8
13/1/14 11:52,30.4,838,13,24.8
13/1/14 11:57,30.4,833.6,13,24.8
13/1/14 12:02,30.5,828.2,13,24.8
13/1/14 12:07,30.6,826,13,24.7
13/1/14 12:12,30.6,821.8,13,24.8
13/1/14 12:17,30.5,819.1,13,24.7
13/1/14 12:22,30.5,817.9,13,24.7
13/1/14 12:27,30.5,818.3,13,24.7
13/1/14 12:32,30.5,817.2,13,24.7
13/1/14 12:37,30.5,813,13,24.7
13/1/14 12:42,30.5,814,13,24.7
13/1/14 12:47,30.6,815.1,13,24.8
13/1/14 12:52,30.8,814.4,13,24.8
13/1/14 12:57,30.7,816.6,13,24.9
13/1/14 13:02,30.5,820.4,13,25
13/1/14 13:07,30.5,821.6,13,25
13/1/14 13:12,30.6,824.5,13,25.1
13/1/14 13:17,30.5,820.1,13,25.1
13/1/14 13:22,30.5,818.7,13,25.1
13/1/14 13:27,30.5,819.5,13,25.1
13/1/14 13:32,30.6,818.9,13,25.1
13/1/14 13:37,30.6,813.6,13,25.1
13/1/14 13:42,30.7,808.7,13,25.1
13/1/14 13:47,30.7,806.1,13,25.1
13/1/14 13:52,30.6,805.4,13,25.1
13/1/14 13:57,30.6,798.4,13,25
13/1/14 14:02,30.5,795,13,25
13/1/14 14:07,30.4,790.6,13,25
13/1/14 14:12,30.3,790.5,13,25
13/1/14 14:17,30.2,792.4,13,25
13/1/14 14:22,30.4,792.8,13,25
13/1/14 14:27,30.6,787.9,13,24.9
13/1/14 14:32,30.6,786.8,13,24.9
13/1/14 14:37,30.5,784.8,13,24.9
13/1/14 14:42,30.4,783.3,13,24.9
13/1/14 14:47,30.4,784.6,13,24.9
13/1/14 14:52,30.3,782.8,13,24.9
13/1/14 14:57,30.3,778.5,13,24.8
13/1/14 15:02,30.2,777.1,13,24.8
13/1/14 15:07,30.2,776.1,13,24.8
13/1/14 15:12,30.2,777.7,13,24.8
13/1/14 15:17,30.1,777.6,13,24.8
13/1/14 15:22,30.1,778.5,13,24.8
13/1/14 15:27,30.1,778.4,13,24.8
13/1/14 15:32,30.2,774.6,13,24.8
13/1/14 15:37,30.3,774.5,13,24.8
13/1/14 15:42,30.4,773.7,13,24.8
13/1/14 15:47,30.3,770.3,13,24.7
13/1/14 15:52,30.2,771.9,13,24.7
13/1/14 15:57,30.1,773.1,13,24.7
13/1/14 16:02,29.8,775.9,13,24.8
13/1/14 16:07,29.8,774.6,13,24.8
13/1/14 16:12,29.8,771.8,13,24.7
13/1/14 16:17,29.8,772.5,13,24.7
13/1/14 16:22,29.7,773.4,13,24.7
13/1/14 16:27,29.5,773.6,13,24.7
13/1/14 16:32,29.3,776.1,13,24.6
13/1/14 16:37,29.2,778.5,13,24.7
13/1/14 16:42,29.4,777.7,13,24.7
13/1/14 16:47,29.4,778.5,13,24.7
13/1/14 16:52,29.2,777.7,13,24.7
13/1/14 16:57,29.1,774.3,13,24.7
14/1/14 4:02,25.7,562.6,13,27.6
14/1/14 4:07,25.8,562.6,13,27.6
14/1/14 4:12,25.8,561.5,13,27.6
14/1/14 4:17,25.7,561.1,13,27.6
14/1/14 4:22,25.4,562.1,13,27.6
14/1/14 4:27,25.2,561.2,13,27.6
14/1/14 4:32,25.1,560.9,13,27.6
14/1/14 4:37,25,561.1,13,27.6
14/1/14 4:42,24.9,559.3,13,27.6
14/1/14 4:47,24.7,558.6,13,27.6
14/1/14 4:52,24.6,558.9,13,27.6
14/1/14 4:57,24.6,561.5,13,27.6
14/1/14 5:02,24.6,561.2,13,27.6
14/1/14 5:07,24.7,561.3,13,27.6
14/1/14 5:12,24.8,561.2,13,27.7
14/1/14 5:17,24.9,562.9,13,27.6
14/1/14 5:22,24.9,562.9,13,27.6
14/1/14 5:27,24.9,562.6,13,27.6
14/1/14 5:32,24.9,561.2,13,27.6
14/1/14 5:37,25,562,13,27.6
14/1/14 5:42,25.1,561.2,13,27.6
14/1/14 5:47,25.1,563.4,13,27.6
14/1/14 5:52,25.1,563.2,13,27.6
14/1/14 5:57,25.2,562.6,13,27.6
14/1/14 6:02,25.3,562.2,13,27.6
14/1/14 6:07,25.4,561.4,13,27.6
14/1/14 6:12,25.5,562.1,13,27.6
14/1/14 6:17,25.5,560.5,13,27.6
14/1/14 6:22,25.6,560.3,13,27.7
14/1/14 6:27,25.6,560.6,13,27.7
14/1/14 6:32,25.7,560.6,13,27.7
14/1/14 6:37,25.7,560.6,13,27.7
14/1/14 6:42,25.7,561.6,13,27.7
14/1/14 6:47,25.8,561.7,13,27.8
14/1/14 6:52,25.9,565.1,13,27.7
14/1/14 6:57,26,568.8,13,27.6
14/1/14 7:02,26,571.8,13,27.5
14/1/14 7:07,26.1,574.1,13,27.3
14/1/14 7:12,26.3,577.6,13,27.2
14/1/14 7:17,26.5,580.6,13,27
14/1/14 7:22,26.7,585.2,13,26.8
14/1/14 7:27,26.9,589.7,13,26.6
14/1/14 7:32,27.2,592.7,13,26.4
14/1/14 7:37,27.3,596,13,26.1
14/1/14 7:42,27.3,599.9,13,25.9
14/1/14 7:47,27.4,605.3,13,25.7
14/1/14 7:52,27.5,610.3,13,25.6
14/1/14 7:57,27.7,615.6,13,25.4
14/1/14 8:02,27.8,622.9,13,25.2
14/1/14 8:07,27.9,632.4,13,25.1
14/1/14 8:12,28.1,646.1,13,25
14/1/14 8:17,28.2,659.8,13,25
14/1/14 8:22,28.2,675.1,13,24.9
14/1/14 8:27,28,689.9,13,24.9
14/1/14 8:32,28,706.2,13,24.8
14/1/14 8:37,28.1,723.4,13,24.8
14/1/14 8:42,28.1,738.5,13,24.8
14/1/14 8:47,28.2,751.9,13,24.7
14/1/14 8:52,28.3,764,13,24.7
14/1/14 8:57,28.4,771.4,13,24.7
14/1/14 9:02,28.4,774.5,13,24.7
14/1/14 9:07,28.3,778.7,13,24.7
14/1/14 9:12,28.1,785.5,13,24.8
14/1/14 9:17,27.9,790.2,13,24.8
14/1/14 9:22,27.8,800.2,13,24.8
14/1/14 9:27,27.9,810.3,13,24.8
14/1/14 9:32,27.9,809.2,13,24.9
14/1/14 9:37,27.8,807.5,13,24.8
14/1/14 9:42,27.9,806.1,13,24.9
14/1/14 9:47,28.1,806.9,13,24.8
14/1/14 9:52,28.2,810,13,24.9
14/1/14 9:57,28.2,813.9,13,24.8
14/1/14 10:02,28.2,821.5,13,24.8
14/1/14 10:07,28.1,824.9,13,24.8
14/1/14 10:12,27.9,824.5,13,24.7
14/1/14 10:17,27.5,832.7,13,24.7
14/1/14 10:22,27.3,846.3,13,24.7
14/1/14 10:27,27.4,861.1,13,24.7
14/1/14 10:32,27.8,873.5,13,24.7
14/1/14 10:37,28.2,879.3,13,24.8
14/1/14 10:42,28.6,886,13,24.8
14/1/14 10:47,28.9,894.1,13,24.8
14/1/14 10:52,28.6,898,13,24.9
14/1/14 10:57,28.2,902.8,13,24.9
14/1/14 11:02,28.1,902.5,13,24.9
14/1/14 11:07,28.2,896,13,24.9
14/1/14 11:12,28.4,888.5,13,24.9
14/1/14 11:17,28.6,882.2,13,25
14/1/14 11:22,28.8,877.9,13,25
14/1/14 11:27,29,875,13,24.9
14/1/14 11:32,29.2,876.1,13,24.9
14/1/14 11:37,29.3,877.9,13,24.8
14/1/14 11:42,29.2,878.3,13,24.8
14/1/14 11:47,29.2,878.3,13,24.8
14/1/14 11:52,29.3,880.1,13,24.7
